grid_x,grid_y,death_count
4161,4807,59
1654,2821,59
3638,4094,59
3633,4137,59
3986,2914,59
3567,4102,59
4491,6205,59
4657,6412,59
6864,4624,59
4583,6277,59
3628,3935,59
3448,5586,59
3639,4072,59
3587,4000,59
4255,3264,59
3903,2867,59
4192,3253,59
4460,6287,59
4516,6288,59
3421,1631,59
4648,6414,59
4682,6414,59
2019,2864,59
4190,3249,59
3709,4147,59
6255,3028,59
5525,5376,59
6855,4619,59
4513,6291,59
5455,4192,59
4560,6300,59
3551,3973,59
4677,6440,59
4372,6377,59
4492,6206,59
4192,3239,59
4485,6286,59
3443,5575,58
6230,3845,58
4641,6426,58
4191,3249,58
1520,3188,58
3634,4138,58
3994,2853,58
4149,4804,58
3664,4087,58
5500,3633,58
3675,5859,58
4648,6496,58
4193,3266,58
3717,4156,58
4362,3384,58
3658,4093,58
3676,4089,58
4575,6295,58
5738,3827,58
4322,6376,58
3715,4009,58
1614,2909,58
3986,3018,58
4252,3261,58
3657,4092,58
3598,4038,58
5712,3788,58
6007,4789,58
1611,2809,58
3918,2868,58
1669,2780,58
3246,3989,58
6228,3767,58
5558,1289,58
4449,6271,58
3653,3964,58
3731,4166,58
5713,3874,58
4648,6416,58
1633,2886,58
4135,4815,58
1592,2760,58
4637,6499,58
3715,4127,58
3606,3951,58
4650,6414,58
3538,4078,58
4305,6364,58
1559,2754,58
4590,6289,58
4194,3267,58
1511,3150,58
6217,3768,58
5596,5026,58
3654,4053,58
6885,4616,58
4205,3276,58
6229,3761,58
4405,4469,58
4373,6371,58
3456,5597,58
3942,2874,58
3911,3508,58
3536,4078,58
4315,6363,58
3626,3938,58
3640,4135,58
3457,5597,58
5724,3793,58
4347,6257,58
4675,6459,58
4406,3330,58
3737,4167,58
4680,6456,58
4020,2943,58
5505,2315,58
6227,3746,58
4185,3239,58
3546,4095,58
4384,6402,58
4452,6235,58
4479,6215,58
3641,4094,58
5690,3813,58
4154,4802,58
6856,4599,58
3608,4118,58
4464,6213,58
3943,3489,58
3568,4097,58
5656,3866,58
4427,6307,58
3620,3935,58
4347,3269,58
4462,6217,58
6174,3082,58
4252,3254,58
2950,4460,58
4309,6367,58
6220,3768,58
3658,4104,58
4183,3301,58
3937,3491,58
1581,4130,58
4713,4737,58
4251,3264,58
4019,2943,58
3548,4041,58
3727,4158,58
4240,3249,58
3682,4086,58
6878,4628,58
3647,4174,58
3684,4165,58
3653,3950,58
1633,2780,58
6865,4617,58
2182,2832,58
3903,3507,58
3381,2183,58
3953,3556,58
6253,3779,58
3454,5592,58
3678,5852,58
4515,6205,58
3624,4135,58
3642,4099,58
6245,3032,58
4675,6453,58
4247,3266,58
4358,3385,58
2238,3965,58
5715,3872,58
4515,6291,58
3872,1308,58
3664,4086,58
6848,4606,58
4321,6396,58
3675,3613,58
4309,6393,58
4415,3330,58
3459,5595,58
4244,3250,58
2468,2794,58
3927,2868,58
4689,6397,58
4876,3461,58
3005,5066,58
5562,1280,58
4370,6396,58
4313,6356,58
3678,3890,58
3368,5478,58
4374,6386,58
1512,3153,58
3627,4017,58
4228,3250,58
4005,2862,58
4857,4499,58
3995,2858,58
2162,2795,58
1513,3188,58
4463,6301,58
3956,3563,58
6223,3744,58
3661,4057,58
3246,4014,58
1512,3152,58
4433,6358,58
4018,2937,58
4001,2851,58
3725,4114,58
4327,6359,58
5414,4642,58
6224,3786,58
4568,6285,58
5683,3826,58
5113,5028,58
5505,5240,58
3706,4052,58
4012,2936,58
3638,3977,58
4134,4815,58
2169,2833,58
3659,4083,58
3461,5591,58
4089,2870,58
4230,3265,58
5537,5784,58
6275,3779,58
5673,3872,58
3663,4061,58
1635,2758,58
3454,5587,58
3638,4141,58
4326,4514,58
3394,1677,58
4444,6220,58
3922,2878,58
3730,4117,58
4354,6250,58
4409,3385,58
3452,5588,58
2233,3958,58
3707,4049,58
6249,3784,58
4649,6501,58
4243,2970,58
4440,6230,58
6225,3739,58
4450,6311,58
2103,2841,58
6884,4621,58
4305,6363,58
2229,3966,58
5668,3855,58
4493,6215,58
3918,2875,58
6241,3039,58
3686,4082,58
3998,2856,58
4331,4512,58
3661,4094,58
5657,3812,58
3702,4056,58
4351,3272,58
5563,1281,58
4373,6403,58
6881,4621,58
4190,3253,58
2054,2773,58
3684,4079,58
5556,1282,58
6875,4624,58
6235,3765,58
3948,2862,58
4324,6391,58
3479,4444,58
1627,2910,58
4327,6384,58
4460,6209,58
4352,3380,58
3646,4100,58
3675,3614,58
3350,1708,58
5744,3800,58
1509,3151,58
4211,3255,58
4581,6275,58
1607,2751,58
3618,4018,58
3897,2871,58
6219,3772,58
5512,5608,58
4233,3237,58
3955,3562,58
4456,6243,58
3823,1154,58
4093,2838,58
7285,4362,58
6852,4612,58
3563,4098,58
4336,4515,58
6242,3739,58
3719,4087,58
3728,4029,58
3764,4187,58
4191,3239,58
3661,4017,58
4220,2889,58
4513,6303,58
3457,5587,58
3668,5841,58
6222,3764,58
4242,3251,58
4176,3306,57
4307,6351,57
6880,4622,57
4115,3025,57
3922,2871,57
4253,3262,57
3737,3619,57
5740,3823,57
3939,2867,57
4356,6400,57
4221,3255,57
3677,3894,57
5719,3793,57
6845,4620,57
3686,4166,57
5746,3823,57
1996,2874,57
5506,2285,57
3707,4146,57
4082,3015,57
3581,3999,57
4002,2853,57
3679,3610,57
6314,3743,57
3481,3161,57
4325,6362,57
3722,3989,57
3948,3552,57
4213,3255,57
3732,4007,57
5559,1285,57
3732,3990,57
4678,6438,57
4012,2942,57
3678,4070,57
3247,4009,57
3927,2780,57
3829,4770,57
3380,1681,57
4289,3237,57
4194,3245,57
4194,3254,57
5703,3792,57
6222,3765,57
1996,2898,57
4202,3280,57
4321,6278,57
3736,4006,57
3655,4113,57
3589,3984,57
4364,6397,57
5742,3819,57
6856,4617,57
3630,4035,57
4340,6263,57
1578,4135,57
3922,2866,57
3976,3016,57
4575,6290,57
3995,4614,57
3671,5847,57
5742,3803,57
3673,4068,57
6847,4605,57
3725,4128,57
3721,4105,57
4645,6499,57
3953,4550,57
5895,2893,57
6847,4606,57
4108,3074,57
4300,6363,57
3670,3892,57
4341,4513,57
6576,3538,57
5732,3845,57
6577,3539,57
1610,2808,57
1992,2893,57
4436,6245,57
3707,4054,57
3675,3612,57
4914,4443,57
3995,2853,57
4680,6463,57
3639,3985,57
3727,4040,57
1621,2883,57
3668,3894,57
3917,2357,57
2232,3959,57
1578,4130,57
6845,4618,57
3622,4026,57
4221,3278,57
3642,4071,57
4445,6218,57
3535,5711,57
3833,4777,57
4664,6403,57
3498,4057,57
4450,3348,57
3681,4167,57
4195,3273,57
3628,4127,57
1572,2741,57
4369,6240,57
6220,3745,57
6227,3724,57
6317,3744,57
3630,4090,57
3951,3555,57
4584,6299,57
4162,4798,57
4483,6297,57
4519,6295,57
4160,4804,57
3979,3023,57
1624,2954,57
6278,3789,57
3659,4092,57
3621,4017,57
1512,3154,57
4685,6397,57
3245,4016,57
6223,3785,57
3733,4120,57
6883,4624,57
3664,4065,57
3683,4176,57
3952,3555,57
3590,4004,57
6242,3758,57
6224,3761,57
3978,3535,57
4235,3262,57
4581,6271,57
3680,3614,57
3863,1342,57
1668,2768,57
6241,3034,57
4158,4805,57
1661,2766,57
5505,6294,57
4581,6300,57
4516,6300,57
5515,5464,57
4238,3242,57
5507,5612,57
5387,4615,57
1992,2919,57
3647,4176,57
4456,6221,57
1656,2814,57
4488,6202,57
3664,4063,57
1668,2786,57
1702,6132,57
4427,3381,57
6182,2938,57
4000,2855,57
2061,2876,57
3624,3934,57
4589,6303,57
5697,3888,57
3654,4096,57
3624,4132,57
3914,3502,57
3728,4159,57
6854,4613,57
4254,6431,57
3337,5477,57
1578,4136,57
3916,3504,57
4444,6279,57
6041,4817,57
6225,3738,57
3679,5853,57
5719,3792,57
4016,2941,57
4447,3353,57
3710,4094,57
3621,4019,57
5711,3506,57
4442,3348,57
6881,4622,57
4350,4487,57
1634,2885,57
4469,6289,57
6858,4625,57
4685,6429,57
5676,3839,57
5710,3482,57
4229,3239,57
3949,3550,57
4358,6247,57
3903,2866,57
3899,2874,57
6876,4600,57
4490,6284,57
1567,2794,57
3706,4141,57
4186,3292,57
3599,2929,57
6231,3717,57
4446,6219,57
3640,4170,57
3955,3561,57
4205,3272,57
4163,4798,57
3653,3965,57
5677,3506,57
4195,3263,57
1576,4134,57
4321,6352,57
3712,4151,57
3666,4157,57
3610,3956,57
3253,3991,57
4687,6471,57
4450,6221,57
4456,6293,57
3627,4127,57
4216,3239,57
1991,2895,57
6880,4600,57
4310,6367,57
4198,3240,57
4567,6295,57
3910,3508,57
3368,5477,57
1976,2765,57
4353,3384,57
4439,6231,57
4461,6300,57
3659,4112,57
4473,6218,57
4447,6222,57
4337,6374,57
4009,3025,57
4235,3270,57
4490,6301,57
3602,2928,57
5739,3798,57
3565,4097,57
3416,1675,57
3803,4750,57
3708,4051,57
4415,3383,57
6229,3764,57
4586,6295,57
3665,4087,57
6870,4623,57
4356,6249,57
4361,3384,57
1568,2792,57
4663,6413,57
4643,6495,57
2419,4364,57
4691,6391,57
3737,4125,57
4183,3243,57
3706,4146,57
5506,2314,57
3733,4132,57
4692,6398,57
4348,6257,57
4643,6411,57
4674,6443,57
3887,2786,57
2007,2795,57
3897,2809,57
4331,6362,57
2147,3962,57
4674,6454,57
4511,6302,57
4673,6468,57
3442,1676,57
4254,6427,57
5649,3857,57
6057,4878,57
3728,4160,57
6234,3792,57
6221,3829,57
4358,3376,57
4702,6394,57
4192,3244,57
3725,4005,57
3640,3980,57
3455,5587,56
3251,3991,56
3571,4027,56
3447,5587,56
4379,6390,56
3550,3973,56
3557,5730,56
4478,6296,56
4409,3326,56
4306,6357,56
3640,3955,56
3567,4100,56
4210,3239,56
1604,2891,56
2184,3967,56
6885,4612,56
6569,3541,56
4520,6296,56
4182,3289,56
3876,1189,56
3541,4081,56
3959,3557,56
3640,4073,56
6878,4622,56
4672,6396,56
4447,3294,56
6874,4601,56
1607,2752,56
1709,6142,56
4576,6292,56
6244,3847,56
3360,1579,56
5668,3856,56
5718,3792,56
3542,4074,56
3639,3981,56
3918,2865,56
3657,4057,56
5327,2336,56
4684,6395,56
5696,3791,56
3835,4776,56
1612,2807,56
5327,2363,56
4453,6282,56
4580,6273,56
3613,3956,56
4684,6421,56
6222,3744,56
6248,3850,56
3959,3561,56
3714,4142,56
3645,4101,56
3664,4066,56
4074,3126,56
4235,3264,56
5737,3827,56
4495,6218,56
6241,3026,56
3803,4749,56
4365,3334,56
3635,4080,56
3922,2865,56
1651,2821,56
6234,3742,56
5564,1279,56
4201,3277,56
4165,3286,56
3647,4098,56
6268,3777,56
3901,2875,56
3245,4014,56
4326,6345,56
3948,4529,56
4320,6279,56
3677,4071,56
4301,6374,56
4566,6292,56
3688,3996,56
6064,4825,56
4586,6298,56
3400,1677,56
4403,4469,56
4378,6095,56
4342,6375,56
4676,6442,56
3412,1633,56
4299,6365,56
5719,3852,56
3955,3556,56
4485,6216,56
3678,3613,56
4323,6397,56
4589,6294,56
3339,5478,56
6863,4603,56
4490,6298,56
3622,4020,56
5711,3878,56
3729,4165,56
3689,3995,56
4859,4499,56
6274,3779,56
3666,5842,56
5736,3825,56
4325,6363,56
5327,2337,56
5736,3828,56
6229,3786,56
3453,5588,56
3655,4103,56
3401,1677,56
2153,2674,56
4441,6222,56
1509,3153,56
3955,3555,56
4467,6300,56
4242,3262,56
4355,6252,56
5721,3849,56
4664,6415,56
3650,4105,56
3890,2785,56
4408,3326,56
3251,3992,56
4502,6215,56
3951,3554,56
3565,4100,56
4409,3383,56
5747,3810,56
4185,3302,56
3667,4087,56
4341,6263,56
3649,4175,56
4309,6354,56
4583,6276,56
4684,6424,56
4468,6215,56
6003,4793,56
4385,6197,56
4438,6274,56
1658,2871,56
3734,4168,56
4559,6294,56
3614,4024,56
4193,3267,56
3887,2777,56
4356,6399,56
3570,4053,56
3677,3610,56
4247,6277,56
4251,2969,56
4191,3245,56
5509,5471,56
3586,4031,56
1654,2814,56
3649,4103,56
3904,3507,56
3249,3982,56
3639,4144,56
6241,3025,56
3823,4738,56
3661,4051,56
6886,4601,56
2216,3965,56
4671,6414,56
4244,3251,56
4580,6285,56
3734,4167,56
4676,6438,56
6231,3847,56
5340,2341,56
3595,4010,56
3459,5592,56
4387,4282,56
6236,3740,56
1522,3186,56
3593,4009,56
3414,1632,56
3640,3984,56
1990,2868,56
3272,5454,56
1993,2891,56
6218,3767,56
4648,6494,56
6194,3034,56
1994,2891,56
4463,6208,56
3671,5846,56
4409,3392,56
6284,3748,56
3651,3964,56
7086,3381,56
3640,4141,56
3648,3953,56
1630,2907,56
5696,3784,56
6293,6152,56
3684,4075,56
6227,3759,56
3679,3996,56
4187,3257,56
2235,3960,56
3942,3489,56
3680,5859,56
4214,3239,56
6242,3030,56
4377,6398,56
2066,2712,56
4204,3260,56
3622,4027,56
5196,4134,56
4362,3383,56
3609,3953,56
4008,2936,56
4208,3273,56
1993,2895,56
4326,6362,56
5526,5364,56
3729,4113,56
5563,1280,56
3918,2869,56
4342,6376,56
4312,6395,56
3712,4088,56
4662,6402,56
2168,2841,56
4485,6214,56
5950,4686,56
6251,3785,56
4449,6284,56
1655,2814,56
4482,6202,56
1992,2869,56
1608,2809,56
4310,6349,56
5561,1280,56
3669,4154,56
1669,2782,56
4328,6274,56
4018,2938,56
3631,4091,56
5713,3792,56
4020,2934,56
4675,6444,56
3723,4131,56
4581,6268,56
3360,1576,56
3680,4174,56
5505,2313,56
4253,3263,56
6232,3793,56
2172,3656,56
6217,3763,56
3676,3610,56
3891,2781,56
3624,4128,56
4925,4358,56
5699,3885,56
6882,4614,56
3612,3956,56
6860,4626,56
1992,2867,56
3662,4064,56
3956,3554,56
4014,3035,56
3679,4169,56
5694,3803,56
3738,4013,56
4125,4815,56
3588,4029,56
4466,6301,56
4095,2875,56
5714,3790,56
5698,3886,56
4515,6301,56
3535,3183,56
1605,2943,56
4457,6222,56
4181,3242,56
3553,4036,56
6404,4713,56
4243,3262,56
3411,1633,56
5942,2988,56
1652,2778,56
4476,6288,56
3546,5716,56
4412,3380,56
4352,3381,56
4481,6297,56
3956,3556,56
3645,3980,56
6256,3789,56
6221,2977,56
4450,6252,56
3998,2855,56
4218,3280,56
4484,6218,55
6851,4610,55
3681,4092,55
6238,3039,55
4434,6284,55
4153,2921,55
4555,6297,55
6228,3739,55
4520,6211,55
6860,4627,55
4537,4820,55
3623,4128,55
4327,6344,55
1514,3155,55
6850,4618,55
4294,6366,55
3591,4006,55
6235,3782,55
3994,2857,55
3450,5588,55
3706,3994,55
4436,6277,55
4587,6297,55
5511,2246,55
3993,2859,55
2024,2850,55
3979,3541,55
4450,3345,55
4300,6352,55
4333,4514,55
1633,2779,55
4452,6245,55
1635,2771,55
5524,5695,55
5725,3789,55
2066,2873,55
4690,6392,55
6848,4613,55
6849,4609,55
4497,6298,55
4200,3251,55
2253,2814,55
3619,4026,55
3602,3950,55
4435,6357,55
5723,3858,55
3589,4030,55
4638,4239,55
4453,6244,55
5558,1287,55
3905,2873,55
4489,6288,55
3958,3554,55
6254,3780,55
3740,3626,55
4569,6286,55
3665,4063,55
3606,3948,55
3609,4035,55
6222,3766,55
3986,2911,55
1991,2869,55
6883,4611,55
4587,6295,55
3719,4119,55
1667,2782,55
5698,3781,55
3732,4120,55
2039,2842,55
4327,6367,55
4316,6348,55
4179,3309,55
4317,6349,55
3685,4167,55
4685,6430,55
3678,5850,55
4386,6197,55
1512,3184,55
6246,3790,55
4437,6230,55
4654,6413,55
3663,4066,55
3733,3626,55
1990,2867,55
3579,4111,55
6229,3762,55
3725,4032,55
3641,4098,55
4433,6310,55
2168,2833,55
4460,6221,55
3798,4748,55
4356,6250,55
1621,2880,55
4358,6387,55
6883,4614,55
3640,4139,55
4434,6309,55
4362,3330,55
5510,5468,55
1995,2864,55
4508,6299,55
4252,2967,55
5738,3826,55
3920,2876,55
4683,6401,55
3956,3557,55
4480,6296,55
1655,2820,55
3540,4074,55
1660,4048,55
4349,4490,55
4313,6368,55
5726,4195,55
5683,3801,55
1521,3186,55
4459,6278,55
4910,4443,55
3937,3490,55
1651,2772,55
4369,6397,55
3622,4126,55
3011,5066,55
3031,5029,55
3609,3956,55
3559,4104,55
4478,6211,55
1993,2900,55
4659,4237,55
3553,4028,55
6225,3797,55
1653,2775,55
4487,6298,55
6852,4605,55
4516,6204,55
2082,2766,55
4327,6379,55
4581,6286,55
4335,4514,55
4567,6286,55
4682,6413,55
4356,3378,55
4196,3277,55
3655,4112,55
6886,4620,55
4204,3257,55
4650,6413,55
3728,4111,55
3646,4105,55
1492,3149,55
3551,4037,55
4677,6434,55
3540,4077,55
3993,3526,55
4446,6221,55
6875,4627,55
4684,6423,55
4331,6361,55
1628,2756,55
3631,4035,55
4309,6353,55
4179,3304,55
1592,2756,55
6215,2976,55
3727,4112,55
3893,2781,55
1607,2753,55
5326,2332,55
4327,6382,55
3006,5066,55
4482,6207,55
5525,5687,55
2026,2734,55
4219,3255,55
4477,6184,55
1576,2750,55
4663,6398,55
4685,6411,55
5561,1285,55
3942,2862,55
4575,6286,55
3945,3489,55
2153,2785,55
4584,6298,55
3729,4112,55
3763,4188,55
2020,2864,55
4320,6350,55
3735,4006,55
3914,3505,55
5503,2315,55
4313,6352,55
4333,6268,55
6245,3849,55
3981,3537,55
5746,3804,55
3978,3542,55
6236,3766,55
4329,6372,55
4657,6413,55
3711,4145,55
4461,6294,55
5345,3061,55
4477,6296,55
3632,4141,55
3361,1582,55
5508,3629,55
4879,4579,55
1613,2805,55
4452,6259,55
3763,4184,55
3373,1710,55
4333,6269,55
4382,6402,55
4013,2933,55
5528,5371,55
3737,3627,55
4566,6290,55
4052,2916,55
6219,3755,55
6242,3035,55
3007,5066,55
4631,6501,55
3735,4120,55
3996,3531,55
3598,4037,55
3872,1307,55
3647,4175,55
4152,2927,55
4245,3271,55
3681,4069,55
4567,6269,55
4327,4513,55
5661,2499,55
4445,6235,55
6244,3037,55
6314,3724,55
6242,3043,55
5692,3803,55
6008,4787,55
4589,6295,55
4300,6367,55
5327,2361,55
3452,5595,55
3654,3962,55
6846,4626,55
4270,6431,55
5595,5025,55
7285,4361,55
4159,4802,55
2182,3971,55
4304,6349,55
3729,4161,55
4446,6281,55
6242,3737,55
6864,4625,55
4642,6418,55
6276,3787,55
4439,3349,55
4216,3255,55
4678,6440,55
4663,6403,55
4354,6253,55
4462,6300,55
4334,6376,55
4481,6215,55
4319,6407,55
3708,4007,55
4449,6261,55
4182,3239,55
4677,6453,55
4012,2937,55
4695,6394,55
4567,6296,55
6255,2991,55
3629,3936,55
4489,6286,55
5692,3882,55
3555,3977,55
1574,2763,55
6243,3041,55
4510,6302,55
3729,4119,55
3722,4136,55
5341,2334,55
3655,4059,55
4205,3269,55
4363,6397,55
4349,4489,55
4373,3330,55
4495,6297,55
4382,6403,55
3824,4738,55
3718,4103,55
3411,1632,54
5361,3130,54
4403,4891,54
4518,6299,54
4320,6405,54
6871,4599,54
3718,4124,54
5661,2502,54
3620,4026,54
3740,3622,54
4564,6304,54
4568,6283,54
4219,3317,54
4513,6201,54
4344,6261,54
3349,2191,54
3677,3895,54
5740,3798,54
3663,4030,54
4457,6295,54
4674,6398,54
3584,4104,54
3664,4114,54
4051,2916,54
2468,2798,54
4441,6223,54
3250,3980,54
5340,2360,54
1580,4130,54
3639,4093,54
5711,3512,54
6273,3779,54
5743,3817,54
4684,6405,54
3929,3493,54
4095,2873,54
4459,6226,54
4322,6406,54
4676,6433,54
3639,4145,54
2229,3963,54
6843,4614,54
3684,4080,54
4460,6261,54
2081,2868,54
3410,1634,54
3941,3491,54
6216,2977,54
6862,4623,54
3550,4037,54
5686,3820,54
4190,3245,54
3663,4085,54
5328,2359,54
4449,3297,54
4672,6432,54
3704,4053,54
4167,3252,54
3885,2781,54
6220,3763,54
4703,6399,54
4079,3015,54
4683,6395,54
5938,2983,54
3937,3493,54
4685,6417,54
3321,5357,54
6008,4785,54
4448,6310,54
4325,6344,54
